" Entrega antes do prazo estimado, ficou muito linda no pézinho do meu filho.",1
Bom  Não instalei ainda... mas o produto tem um bom acabamento... entrega rápida. ,1
" Eu comprei 2 produtos, vocês cancelaram 1 sem me avisar",0
" A empresa precisa fazer um estudo dos correios para onde vão a mercadoria, ainda não recebi o produto pois o mesmo está preso desdo dia 22/11 em um correio de reputação ruim.",0
 Muito bom o tapete. Exatamente o que eu esperava. Entrega demorou um pouco.mas tava dentro do prazo. Recomendo. ,1
" funciona muito bem, entrega rapida",1
 bom,1
 Não recebi o produto...Não fui orientado....Não me ligaram....Estou muito puto!,0
 Solicitei devolução! No site marcava um tamanho e veio menor.,0
" o produto veio com defeito, não esta ligando ",0
Muito bom Estou muito satisfeita,1
" Produto muito bom, simples de montar e super prático com essas rodinhas!",1
Satisfeito  Produto de excelente qualidade. Tamanho adequado. ,1
" sempre compro nas lannister, mas me decpsionei essa vez .
tive que buscar o produto nos correios e paguei pelo frete caro .
foi alegado que não tinha ninguem em casa porem eu mesma estav de folga .",0
 Entrega super rápida!,1
Foi cancelado  Foi cancelado o pedido no mesmo dia da compra recebi um email confirmado o cancelamento mais o produto foi entregue mesmo assim. Não aceitei o produto mais ainda está descontando em minha fatura,0
" Já paguei pelo sedex esperando chegar no período correto , porém mais uma vez saio decepcionado com a entrega do produto! ",0
 MUITO BOM,1
 Recebi os produtos de acordo com o pedido. Tive um atraso na entrega devido à greve dos correios. ,1
" A mercadoria chegou parcialmente, encomendei duas unidades, e rebemos até agora apenas uma unidade, no status do pedido, marca mercadoria entregue. Tento fazer contato pelos telefones, e só cai em gra",0
 recomendo,1
 Foi tudo bem. O que demorou foi por causa do correio. Obgdo.,1
 Achei a qualidade do produto muito inferior ao que detalhava nas informações. A qualidade do tecido não me agradou.,0
Produto falso Me arrependi amargamente . Uma bosta,0
 Aguardando o recebimento do produto. Foi entregue parcialmente restando alguns itens.,0
 Aconselho a comprar nessa loja deu um prazo de entregar em 20 dias e entregou em menos de 10 dias ,1
" O produto é o esperado, mas quem não tem ótimo senso prático ou conta com colaboração de um técnico, não compre, pois vem todo desmontado com cerca de 300 peças e com detalhes difíceis para montar. ",1
" produtos certos , só achei que deveriam ser entregues juntos por ser uma compra só. e achei um pouco demorada a entrega.",0
" Fiz a compra do produto e foi postado em pouco tempo, fora a entrega que foi muito rápida além de bem embalado. Recomendo",1
 Satisfatório!,1
 Não gostei ! Comprei gato por lebre,0
Ótimo Ótimo,1
 Ótimo produto. Comprei na terça e chegou na sexta ! Recomendo!,1
" Minha luminária chegou dentro do prazo estipulado (até um pouquinho antes), muito bem embalada e dentro das especificações. Recomendo o produto e a loja, com certeza!",1
 so demorou um pouco mais valeu,0
 Chegou meu produto bem antes do prazo estipulado. Muito bom.,1
"Recomendo Produto chegou bem embalado, chegou no prazo e por isso recomendo ",1
 excelente produto e veio rapido,1
 gostei demais,1
 Demora muito pra entregar!!! espero que o produto ainda venha!!!,0
Tudo certo. ,1
tudo ok conforme o combinado ,1
 Não recebi ,0
" O produto em si é bom, mas não veio os parafusos de fixação. ",0
 Conforme já relatei anteriormente o produto adquirido veio pela metade. Comprei dois kits de 4 unidades cada e só recebi um kit com 4 unidades.,0
" Recomendo, minha filha de quatro patas possui pelos longos e esse bebedouro foi ótimo para ela!
Super recomendo!",1
" Bom produto e valor, veio no prazo, recomendo.",1
dentro do esperado  entrega rapida produto atende oque promete,1
" Muita satisfeita, recomendo.",1
 Excelente ,1
"Muito bom 
",1
 Ótimo produto!,1
 Excelente servico,1
Ok  Blz ,1
" Foram 2 pedidos
1 não chegou
Aguardo",0
 Adorei ,1
 Não recebi meu pedido! ,0
 linda. quentinha,1
 Não recebi meu produto e nem tenho meus emails respondidos.,0
"Muito boa Produto como se apresenta no site , entrega no tempo previsto, muito bem embalado. Enfim recomendo.",1
 Rapido e eficiente,1
 Esperava maior um pouco,1
" Gostei da luva, preço acessível e entrega rápida!",1
Recomendo. A entrega foi muita rápida e o produto é de boa qualidade. ,1
 Recomendo a todos do lannister.com,1
"bom O PRODUTO CHEGOU NA METADE DO PRAZO RECOMENDADO, ESTOU SATISFEITA",1
 COMPRA REALIZADA DIA 26/01/2018 E HOJE 26/02/2018 PRUDUTO NAO ENTREGUE,0
" O produto é bom recebi no plazo 
",1
 chegou no prazo e com qualidade,1
 o produto chegou incompleto comprei tres colchas e so chegou uma,0
" Veio a esponja de urso grande e uma esponja de peixe pequena, em vez de duas de tão igual na foto, mas de resto veio tudo certinho ",1
 Comprei o produto e a entrega estava prevista para até o dia 12/03 até o momento o produto não chegou e nem tive retorno da loja para dar alguma explicação,0
Recomendo Site confiável,1
" Comprei 2 unidades. Apos atraso na entrega , recebi apenas 1 unidade. O grave é que o produto vem em embalagem individual e com nota fisc que aponta na nota fiscal 2 unidades. Recebi ontem com atras",0
"Entrega perfeita. Muito boa a rapidez na entrega, recomendo!",1
avaliação do vendedor ,1
 Quero a verdadeira da Roger com selo do imetro ...a que veio é totalmente falsificada...tudo .... me admiro a lojas lannister vender algo falsificado ... me ajudem ... estou tentando acordo com vcs ,0
 Não gostei porque a empresa enviou um envelope vazio.,0
" O Fornecedor entrou em contato mas não deu nenhuma solução nem prazo de entrega, não se responsabilizou pelo atraso, colocou a culpa em uma empresa terceira, apenas comprei e quero receber.",0
 Só não entendi porque tive que retirar no correio!!!,0
 Ainda estou aguardando a entrega do produto!,0
 chegou antes do prazo,1
 muito bom,1
 Estou esperando chegar o meu pedido. ,0
 Não compre,0
" No site diz que foi entregue, mas não recebemos o produto!",0
"Linda de maaaais Sensacional... Eu tinha medo de ser outra coisa, mas é muito linda. Pra quem é fã de coração, eu recomendo.",1
"Mesmo site com 02 FRETES! É preciso que ao final da Compra, junte os produtos e cobre apenas 01 frete. Paguei 02 fretes de 02 produtos (Tintas EPSON)",1
 Eu recomendo 👏🏽👏🏽👏🏽,1
 Primeiro pedido veio o produto quebrado. Estou aguardando a troca.,0
 entregue antes do prazo ,1
" Produto muito bom, eu recomendo.",1
 ok,0
" Tudo certo com a entrega. 
Tudo certo com o produto, super recomendo. 
",1
" COMPREI 2 KITS DESSES PEDENTES E RECEBI SOMENTE 01 KIT.
TEM COMO VCS VERIFICAR COM A TRANSPORTADORA PRA MIM?",0
Excelente Excelente produto,1
" Comprei um produto como original da Samsung e ao receber, imediatamente pela caixa percebi que se tratava de um produto não original. A qualidade é ruim, alcance fraco, som baixo, ""falas"" em Chinês.",0
" Recebi a compra pela metade, comprei 03 kits e só veio 01... péssima compra... já formalizei a reclamação a loja e ate o momento nada de retorno!",0
" entrega foi dentro do prazo, material de qualidade, bonita, porem chegou rasgada.",0
 Recebi exatamente o que comprei e antes do prazo informado.,1
 entre antes do prazo :D,1
" Empresa séria, todas as compras feitas até hoje, nunca tive problemas.",1
" O PRODUTO NÃO CHEGOU, NO STATUS DE VCS ESTÁ COMO ENTREGUE E NÃO CONSIGO CONTATO POIS O TELEFONE 40034848 VCS NÃO ATENDEM
(21)974836375",0
Chegou Chegou bem antes do prazo. Produto veio certinho e bem embalado. ,1
" Boa noite, não recebi o produto. Correios nunca atualizou o código de rastreio e nem uma posição da loja até o momento.",0
" Não faz sentido demorar 1 semana para postar, não tinham a mercadoria, então como pode vender uma mercadoria que não tem em estoque.",0
"Lamenetável... Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor",0
" Chegou antes do prazo, Sao liindos , e o material é de primeira!! 
Recomendo",1
Confiança ,1
" A capa flexível é excelente, mas a película de vidro não é apropriada para o Zenfone 3 Zoom pois as bordas não cola, então ficou descolado e por então acho que vc vai proteger.",1
 Sdds ,1
" Chegou super rápido de verdade , e recomendo sim a todos que quiserem comprar.",1
 Comprei uma máquina tosa e foi entregue antes do prazo eu indico esse sait,1
 produto de otima qualidade e atendimento exelente,1
Comprei 4 produtos e rece Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,0
Otima ,1
Péssima experiência Não recebi o produto e ainda não foi ressarcido o valor pago!,0
" Produto inferio ao da foto, ponteiras que vieram não são compativeis com o produto",0
 O lustre veio sem as lâmpadas ,0
"PÉSSIMO VENDEDOR PÉSSIMO VENDEDOR, CANCELOU MEU PEDIDO SEM AVISO E ME DEIXOU UM BAITA PROBLEMA COM A ADMINISTRADORA DO CARTÃO, POIS, NÃO EFETUOU O CANCELAMENTO DA VENDA. AGORA TENHO QUE PAGAR SEM TER O PRODUTO.",0
" Entrega super ágil, bem antes do prazo final. Porém recebi um produto diferente do anunciado, mas de boa qualidade e que satisfez minha necessidade. ",1
 Recomendamo sempre excelente loja,1
"recomendo sim o produto apresentou defeito, mas assistência esta me dando o devido suporte.",1
 Recebi certo depois de transtorno na primeira compra ,1
Produto não entregue Produto não entregue e sem dar satisfação ao cliente.,0
 Muito bom,1
 Outro produto foi entregue no lugar,0
" Comprei pq na foto aparece azul e as minhas vieram na cor preta.
Odiei!",0
"Produto não entregue Somente 1 dos produtos foi entregue (a corda)
Não recebi o palmar.

",0
 Sempre compro tudo que preciso nas lannister.com pela qualidade dos produtos e pela rapidez das entregas estão de parabéns.,1
" excelente, funciona perfeitamente.",1
Cabo bom O cabo chegou no prazo tá tudo certo Por enquanto vou testá-lo para ver a qualidade do produto,0
" Chegou antes do prazo,unico ponto negativo é que a imagem da foto é dourada e veio em inox !fora isso recomendo.",1
" Bom dia!
Recebi a cadeira, porém não durou muito, meu noivo usou para pescar e o apoio do braço quebrou. Ele tem 82 quilos não era para ter quebrado o ferro. Favor verificar se vai enviar outra ou nã",0
" Só não concordo com a política de cobrança de frete. 
Pagamos e temos que ir retirar.
Fiquei umas duas horas na fila do correio pra poder receber meus pedidos.",1
 Tudo certo,1
muito bom ,0
Bom Barato mas poderia ser melhor o produto,0
não entrega vc paga e não recebe,0
Recomendo Produto de boa qualidade.,1
"Muito Bom Produto de ótima qualidade, entregue dentro do prazo desejado.",1
" O prazo apresentado no momento da compra era um, mas depois que efetuei o pagamento mudou sendo postergado para após o natal. E mesmo assim chegou dois dias depois do informado.",0
" Chegou rápido, produto dentro do específicado.",1
"Lustre duplo aramado Super recomendo 
Amei os produtos ",1
 Ótimo produto e entregue antes do prazo.,1
 Ótimo produto.,1
 Entrega rápida e bom custo benefício. Relógio automático Winner excelente. Pena que que a bússola e o termômetro do relógio Oulm sejam só enfeite. ,1
 PRODUTO NAO ESTA CORRETO,0
 Paguei pelo frete para dia 28 e até hj não chegou,0
 Boa loja,1
 Falta de consideração com o cliente .,0
 Chegou dentro do prazo e em bom estado,1
 produto chegou em ordem e no prazo,1
 Loja confiável !!!,1
Recomendo satisfeito,1
" Um pouco de confusão na hora de entrega, mas tudo resolvido",1
mini gela ok,1
"nao funciona telefones produto nao funciona,, nao consegui entrar conta por telefone da empresa que me vendeu, fala telefone nao existente. estragou minha impressora o produto q foi me vendido.",0
 bom produto e vendedor,1
" 1 mês e ate hj minha encomenda não chegou e o vendedor nem se quer deu satisfação explicando algo mandei 4 reclamação e nada dele responder,",0
 Chegou bem antes do prazo. O único defeito e o fone que de qualidade ruim. Tive que usar outro. Mais o MP3 em si está sendo muito bom. ,1
" Gostei. O produto é exatamente do jeito que mostra, vale a pena comprar. ",1
RECOMENDO O RELOGIO FOI ENTREGUE ANTES DO PRAZO E EM PERFEITAS CONDIÇÕES,0
0 Ao invés de vocês se preocuparem em resolver o problema da entrega do produto. Ficam enchendo o saco com avaliação.Comprei o produto no dia 29/04/2018 para ser entregue no dia 15/05/2018. Atéagoranada,0
 O tampo da mesa chegou todo amassado e batido.,0
"produto de ma qualidade loja pode até ser boa, porem o produto e de ma qualidade",0
 Recebi o produto na data programada. É fácil de montar e muito prático para pendurar roupas e sapatos. Só que aguenta uma quantidade pequena de roupas. ,1
 muito bom comprar na loja produto entregue certo e facil acesso a fazer cadastro,1
" produto de boa qualidade, chegou antes da data prevista na compra do mesmo. ",1
" Ainda não recebi o produto, já passou do prazo e ninguém entra em contato pra dizer o que houve.",0
 O squeese é de qualidade inferior pois permite vazamento de liquido entre a tampa e a garrafa. Seria melhor oferecer desconto no produto ao invés de disponibilizar esse artigo.,0
Entrega Garantida O pedido foi entregue dentro do prazo estipulado.,1
" Ótimo e recomendado, prazo cumprido,produtos de qualidade e atendimento excelente. ",1
" Fiz o pedido dia 10/03, no dia 14/03 fui contatada pelo vendedor dizendo que o sabor escolhido estava em falta, escolhi outro sabor e hoje 30/03 ainda não recebi meu produto. Decepção total!",0
 O produto só é memor do que eu imaginava.,1
" Veio tudo certinho
Muito satisfeita com o produto",1
Satisfatório  ,1
 Produto muito do diferente da foto. Decepcionado.,0
 Tudo nas metragens e como vem na descrição muito bom produto.. e as cores são bem realistas com as que vem nas fotos do produto,1
 muito bom,1
 OEQUIPAMENTO NÃO FUNCIONA. O mini cartao SD nao encaixa e o computador não reconhece quando é conectado com o cabo USB,0
 COMO FAÇO PRA FAZER A TROCA ..PRODUTO ERRADO,1
 Pedi um produto e me entregaram outro completamente diferente ,0
 Amei tudo muito lindo...,1
 Produto real.,1
Respeitem mais os cliente Vcs são todos enrolados não teem respeito com p cliente até hoje meu produto não chegou só sabem mentir entregar que é bom nada mais de 20 dias e não me entregaram nada ,0
" A compra foi efetuada como cartucho original Canon, que é o que desejava, no entanto veio um cartucho similar",0
"gostei Recomendo a compra nas lannister, pois tem rapidez e confiança",1
" Entrega rápida, bom produto é fácil montagem.",1
" Sendo ausência de plástico bolha, mais chegou antes do prazo e em perfeito estado!",1
 Nota 10,1
" Sou cliente habitual do stark.
Sempre otimos.",1
 PRODUTO ENTREGUE AS 4 UNIDADES OK,1
 gostei muito de compra nessa loja.,1
" Na descriçao falava q tinha uma luva, mas ñ veio.",0
" O produto de ótima qualidade e o tamanho ideal para minha pequena de dois anos.
Chegou antes do prazo estipulado.",1
 O produto está com um barulho estranho... ainda vendo se isso é normal...,0
Boa compra. Sempre compro na lannister e nunca tive problemas. Entrega sempre antes do prazo.,1
" Muito bom, chegou rápido. Já fiz alguns testes e funcionou muito bem",1
Recomendo Adorei o produto e ao processo de compra foi perfeito.,1
Ótimo!!! Gostei muito do produto!!! Excelente.,1
" Não sei se foi por causa dos correios, mas o fato é que nem sei se vou receber o produto, pois o lojista não entrou em contato comigo, mesmo após reclamação.",0
" Achei, bom gostei recomendo!",1
SUPER RECOMENDO RECEBI MUITO ANTES DO PREVISTO. ,1
 As lojas lannister até agora foram perfeitas,1
Pedido com 10 toalhas  Não recebi ainda esse pedido,0
" tudo recebido corretamente, muito obrigada!!!",1
 Muito bom,1
" O produto não foi entregue no endereço solcoitado. Recebi aviso para retirada na agência dos correios, em vez da minha residência, conforme prometido. ",0
" Atendimento, produto e entrega perfeitos ",1
 Amei o meu produto e recomendo a todos!!,1
" A cor do produto nao é a cor q Preciso, gostaria de trocar, como faço? ",1
"Produto Horrível  A capinha veio completamente danificada e rasurada, com os cantos rasgados e toda defeituosa, a película não encaixou corretamente na tela, ficou menor, os dois produtos horríveis. ",0
Muito bom Gostei muito,0
" Recebido a pouco, ainda n tomei",0
Colimador/ajustador de mi Ok.,1
 Produto veio sujo e mal acabado,0
"NÃO RECOMENDO Comprei 9 torres, chegaram 8 e nao chegaram juntas, chegou 7 em um dia e 1 no outro e ainda falta uma.",0
 otima loja entrega super rapida,1
" Mercadoria entregue antes do prazo
",1
 boa panela ,1
" entregas via transportadora muito demorada
",1
 Cumpre o que promete ,1
 Compro varias vezes da lannister.com. Sempre satisfeito ,1
Recebimento  Nao recebi o produto ainda...2 meses.,0
 Ótima trabalho ,1
" Chegou antes do prazo, produto bem acabado, adorei o tamanho pois achei que fosse menor, fiquei super satisfeita com a compra.",1
 Logistica perfeita.,1
" Com relação à compra e entrega, só tenho a elogiar.
Muito obrigada!",1
Recomendo entrega bem rapida,1
"não recomendo Boa noite, o produto veio com defeito, em uma hora de uso percebi que um dos botões não estava mais no relógio (soltou), muito frágil, led AM não esta acendendo, os números 7 e 8 acendem juntos",0
"Ótimo loja recomendo  Olá, a loja me entregou o fone em um tempo muito rápido dentro de 6 dias, ótimo fone lindo acabamento super satisfeito com a compra e com a loja ",1
" Já solicitei devolução do produto. Veio amassado, parece que houve uma queda",0
 Naum conseguirao me entregar sendo ki eh na empresa 24 hrs e fala ki naum tem ninguem no local,0
 Deveriam contratar transportadora e não correio até o momento não recebi minha encomenda ,0
recomendo ,1
 Muito bom,1
" Muito satisfeita com o produto, porém a entrega demorou um pouco.
",1
" Gostei muito dos produtos, chegaram 9 dias antes do prazo. Recomendo a loja",1
"Mais ou menos  Se vc não gosta de plastico, nem compre..
Mas é bem bonitinho, só achei caro.. Os desenhos não são bem coloridos.. 
Eu não compraria novamente..
Porem, minha cozinha ficou bem bonitinha..",0
" Muito bom, entrega agil. ",1
 Chegou certo e dentro do prazo. O enfeite é muito bem feito.,1
" foi entregue no prazo e consegui montar. Porém um dos parafusos vieram menor, mas a principio acredito que não interferiu na montagem e na estabilidade. Como sugestão o manual poderia ter mais detalhe",0
 Ainda não recebi o produto caso não tenha achado ninguém no endereço entregar no mercado à esquerda no horti fruti ,0
 Não mandaram o produto e nem deram satisfação.,0
 Não entregaram ainda já ser passou da data de entrega.,0
Recebi veio perfeito  Ótimo produto super recomendo ,1
 Apenas ainda não provei o produto para checar se tudo funciodo ,1
 Produto entregue antes do prazo e dentro das especificações indicadas.,1
Entrega incompleta Comprei dois itens e recebi apenas um.,0
 Estou usando ainda. Chegou hoje.so tem como avaliar a entrega,1
Bom Bom só deveriam avisar que não seria entregue na residência e sim nos correios.,1
 Só recebi um produto está faltando o outro,0
 Muito bom recomendo ,1
"  PRODUTO INCORRETO ALEM DE VIM TROCADO VEIO DE VALOR MENOR, COMPREI UM KIT ANNY CASAL 5 PEÇAS COM FRONHAS EM FORMA DE CORAÇÃO NA COR/CÁQUI..
E VEIO UMA COLCHA CASAL ANNE 5 PEÇAS BORDADA. ",0
 O produto foi o que eu esperava.,1
" Embalado perfeitamente, amei!
Só gostaria que as favas não fossem cortadas, gostaria que chegassem inteiras",1
 comprei um controle komeco e nao veio esse modelo.,0
 A lannister.com é um excelente Site de compras.,1
 Recebi o produto mas não consegui usar não liga ,0
 A amecicanas.com sempre se pautou comigo da melhor maneira possível.,1
 A MERCADORIA CHEGOU ANTES DO PRAZO PREVISTO. FELIZ COM A COMPRA.,1
 10,1
Agradecemos  Tudo maravilhoso muito obrigada ,1
 O prazo de entrega era dia 27/03/2018 hoje dia 29/03/2018 e ainda não recebi o produto!,0
 LOJA CONFIAVEL,1
 Entrega rápida ,1
 Até o presente momento o produto ainda não foi entregue,0
 Testei o scanner no meu jetta 2007 e deu tudo certo achei os defeitos que o carro tava representando ..ótimo produto recomendo ...,1
Meu recebi o produto ,0
 Sem comentários ,0
" Recomendo essa loja, sim; mas sabendo que efetuei uma compra de uma fonte para notbook, solicitando 19v e recebi 18,5v. Reclamei e sequer obtive respostas! Agora, já não me interessa mais esse assunto",1
" De Boa qualidade
",0
" Comprei e em seguida vi que nao era o cassete com 10v, cancelei em menos de 15 minutos após a compra e mesmo assim enviaram o produto",0
Paciência Paciência,1
" recebi antes do prazo , empresa muito eficiente ",1
" Excelente, produto chegou dentro do prazo previsto, recomendo a qualquer um.",1
"super recomendado entrega rapida, e correta gostei muito",1
" Gostei, tem até caixa própria da perícula",1
 So não gostei pois comprei outros produtos juntos e o frete ficou gratis so que depois veio cobrando no cartão de credito o frete.,1
 entrega ante do prazo produto muito bom.,1
 Produto chegou antes do prazo!!👍👍👍,1
" Muito bonita, bom acabamento, chegou bem antes do previsto.",1
 recebi o produto antes do prazo previsto!,1
" COMPREI 2 KITS DESSES PEDENTES E RECEBI SOMENTE 01 KIT.
TEM COMO VCS VERIFICAR COM A TRANSPORTADORA PRA MIM?",0
 Gostei! Aprovado,1
Excelente  ,1
" Ainda não testei o produto, mas a experiência de realizar a compra foi muito boa..
Não conheço nenhum ecommerce q forneça a mesma experiência",1
 O relógio não era original e a foto do anuncio não batia com o qual recebi. Produto de pessima qualidade. ,0
 comprei um kit com uma mascara magic color e chegou pra mim uma mascara energetica forever liss. Quero a correta.,0
Muito bom Adorei,1
SUPER RECOMENDO MUITO SATISFEITO,1
 Na realidade nao aguardava tão rápido superou minha rspectativa.,1
 Entrega rápida e produto ótimo. Já está na minha moto. Recomendo a todos!!,1
 Entrega rápida.,1
 Produto entregue em perfeitas condições.,1
" comprei duas mangueiras e so recebi uma, na nota fiscal conta duas e no pacote veio so uma. Quero uma solução para este problema. Desde ja agradeço",0
 Recebi dentro do prazo,1
 Muito bom. Chegou no prazo.,1
" ATÉ AGORA NÃO CHEGOU, MUITO RUIM ESTA LOJA. NÃO COMPRO MAIS. PÉSSIMO.",0
Não chegou no prazo dado. ,0
 produto nao chegou,0
" É MUITO CHATO, QUANDO RECEBEMOS UM PRODUTO FORA DA DATA MARCADA PARA RECEBER E PRA PIORAR AINDA VEIO COM DEFEITO.......!",0
"O produto que recebi é di Comprei um celular CAT S30 e recebi um aparelho inferior no preço e na qualidade, recebi um CAT B30.",0
"Péssimo atendimento. A mascara era para chegar dia 24 de agosto de 2018 e até agora nada. Mandei um e-mail e me pediram 48 horas para uma resposta. O tempo de entrega já é longo e ainda atrasa. Descaso total.
",0
 Entrega no prazo ,1
" Precisa melhorar a atenção ao cliente, pois os produtos que comprei vieram pela metade e não enviaram nenhum e-mail para avisar. 
Mesmo assim, agradeço ao serviço prestado!",1
 Excelente compra produto de qualidade e entrega rápida recomendo.,1
" Cancelei o pedido no site, sem sucesso, pois o site alegava estar fora do ar. Depois, tentei recusar a entrega do correio, e o entregador também não aceitou. Agora, sem retorno a respeito da devolução",0
 Ótimo atendimento. Obrigada. Estou muito satisfeita com a mercadoria que recebi.,1
Não é original Microsoft  Produto genérico ,0
" Adoreiiiii, linda",1
 Gostaria de saber somente na imagem ilustrativa do produto está com 6 pentes para corte na máquina da wahl e só veio 4 pentes essa é a minha dúvida se vcs vão envia o restante dos pentes ,0
 Parabéns lojas lannister adorei comprar pela Internet seguro e prático Parabéns a todos feliz Páscoa,1
 Entrega em atraso já entrei em contato e não tenho resposta.,0
"ótimo Sempre compro aqui, porque todo o processo é muito rápido",1
"Bom Demorou para chega, porém no último dia do prazo.
Gostei da gualidade do produto",1
" Foi enviado um produto que não corresponde em absolutamente nada com oque comprei.
Com fortes indícios do engano ser proposital.
Nem mesmo em sites de televendas menos expressivos, ocorreu tal fato.",0
"maravilhosa Rápido e muito bom, estou muito satisfeita.",1
atrazado não recebi ainda,0
 Recomendo ,1
 Recebi só o colorido.,0
Otimo Otimo,1
Muito bom! Entrega rápida...produto como descrito no anúncio!,1
" Faltou as arandelas que comprei junto, estou tentando contato telefonico, mas até o momento não consegui, passei email ontem também não tive retorno, pedido que não foi entregue 02 657 149 274",0
 Tudo ok.,1
Ótimo produto Bom produto e chegou dentro do prazo!,1
" Não entregaram e disseram que iriam cancelar o meu pedido, mas até agora estou aguardando o cancelamento e a devolução do crédito",0
 SÓ tenho a agradecer a entregua correta e até antes do prazo.,1
"Bom Produto devidamente lacrado, tudo certo.",1
 Ótima loja para se comprar,1
 Produto n foi entregue e consta q recebi ,0
 Excelente produto. Bom para qq fotógrafo.,1
10 ,1
Conforme anúncio. Muito bom,1
 Muito bom entregou antes do prazo,1
normal normal,1
 sempre compro pela loja lannister . sempre chega antes .,1
" Panos lindos e de boa qualidade, super recomendado.",1
 Gosto muito de compra na loja pois Sempre chegar certo bom atendimento obrigada pelo caminho,1
 Muito bom,1
" nao recebi , porem nao posso avaliar.",1
 Lindo amei...perfeito,1
Excelente produto  Entrega rápida. Tudo nos conformes. Ágil ,1
"Embalagem Danificada Apesar da entrega dentro do prazo, a embalagem estava levemente danificada.",1
" mais de 1 mês desde a compra e nada do produto. Não consigo contato com a lannister nem com a loja que vendeu. Péssimo atendimento! 
",0
 Falta parte do produto,0
 Produto recebido com 3 semanas de antecedência,1
Bom  ,1
 ótimo e muito bem embalado,1
 chegou direitinho.,1
" Foi entregue antes da data, e o produto em perfeito estado e bem embalado.",0
" Negociantes assim não pode faltar no mercado, ",1
 entrega dentro do prazo isso é importante. ,1
" Muito rápido a entrega, excelente.",1
" Excelente produto!
",1
 Gostei muito,1
Recomendo Entrega rápida.Recomendo ,1
 Entrega no prazo,1
 Produto correto e entregue no prazo ,1
" Eu recomendo excelente muitooooo bom entregou o produto antes do prazo parabéns



",1
 achei o protudo bom .porem no tem muita potencia.,0
Super recomendo Excelente atendimento.,1
não recomendo  Recebi somente uma parte dos produtos.,0
Entrega errada Comprei dois kits de costura recebi um e a nota fiscal dizendo que tinha dois! Como pode?,0
 Produto muito bom.,1
" simplesmente o produto não chegou, vou cancelar a compra",0
" Ao expressar minha opinião, deixo claro que a satisfação do produto recebido em tempo acordado e em boas condições é o que se espera de uma empresa conceituada como a lannister. Parabéns lannister!",1
"Ótima compra Entrega mais rápida que o esperado, embalado direitinho, ótimo produto 
Super recomendado ",1
 Comprei o cesto para roupa e o mesmo está em desnível. ,0
 A informação que consta nos Correios é que a encomenda foi entregue porém não recebi no meu apto. E nem na adm. Do condomínio foi entregue nenhuma encomenda em meu nome.,0
Relogio casio Site seguro para compras..,1
 Recebi corretamente.,1
Excelente! ,1
STATUS DE ENTREGUE Porém não recebi e muito menos membros da minha família recebeu o produto. ,0
 O produto nao chegou e eu ja até paguei parte do produto. A nota fiscal nem foi emitida e a previsão de chegada expirou. Quero estorno do valor pago. Um absurdo,0
Ótimo ,1
 Ótimo!,1
super recomendado 5 estrelas sempre foi,1
 Ótimo,1
recomendo Tudo entregue certinho e antes do prazo... Recomendo!,1
 Estou super satisfeita....super recomendo,0
 Obrigada produto chegou de acordo ,1
" Não foi entregue no endereço solicitado.
",0
 Este Bule apresenta um material simples Mas dá para usar e fazer um café gostoso... ,1
 Otima,1
"Otimo 

",1
 PRODUTO perfeito... Detalhe entrega antes da data... Obrigado,1
" Loja muito boa, entrega perfeita e bem antes do prazo.",1
" Luminaria pendente, material bom resistente e leve.
Instalação super fácil, a luminosidade e excelente.

Ficou linda!",1
Recomendo ,1
" Poderia ter vindo com manoal em português , sem ele é complicado entender ??????",0
 Bom,1
 O produto é de ótima qualidade e foi entregue no prazo.,1
 Demorou mas chegou tudo certo. ,0
" O produto veio dentro do prazo e está funciodo normalmente, todavia, veio faltando um dos pés de borracha do produto.",1
 Parabéns tudo maravilhoso ,1
 Muito bom ,1
" Muito bom o produto.Chegou com atraso, no entanto a culpa foi dos correios pois o mesmo foi postado rapidamente.",1
 otimo produto estou gostando muito,1
 Chegou bem antes do esperado!!!,1
"Relógio horrível,  Péssimo, sem qualidade, material vagabundo, horrível, não vale nem 10 reais, totalmente pirata ",0
"10 Recomendo, preço bom, o produto chegou certinho, no prazo estipulado👏🏻",1
ok Produto não é original. Qualidade ruim e com defeito (fica oscilando o carregamento),0
 Comprei dois e entregaram um so .isso é um absurdo . Seus ladrões ,0
 Muito bom o acessório a luva.,1
"otimo o investimento não e caro pelo beneficio, ",1
 Produto chegou antes do prazo informado. ,1
 ENTREGA ANTES DO PRAZO,1
recomendado ,1
" O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais prático se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",1
Muito boa. ,1
" Sempre compro, produtos de qualidade... ",1
" Produto de boa qualidade , bem acabado, uma gracinha, chegou super rápido.",1
" Além do produto chegar antes do previsto, a qualidade do mesmo tbm me surpreendeu! Adorei!",1
 Gostei bastante,1
não recebi o pedido todo ja enviei mensagem e ate hoje não me responderam . so recebi parte do pedido,0
" Adorei, chegou super rápido. Perfeito",0
